,id,latitude,longitude,is_location_exact,Property_ID,bedrooms,price,review_scores_rating,number_of_reviews,std_review,Neighbourhood_ID,cleaning_fee,security_deposit,minimum_nights,instant_bookable,is_business_travel_ready,Cancellation_ID,availability_365,Wifi,TV,kitchen,Distance_from_center,Distance_from_airport
18224,23975785,52.53067344,13.43413937,1,2002,0,55,94,0,2.85,1099,0,0,4,0,0,3002,311,1,0,1,2.3,10.6
18225,23976415,52.57730566,13.41654234,1,2002,2,40,100,4,2.98039472,1093,0,0,1,0,0,3003,6,1,0,1,6.4,8.3
18226,23976485,52.53267038,13.42968726,0,2002,1,27,97,6,2.895882267,1099,26,0,2,1,0,3001,0,1,0,1,2.2,10.2
18227,23979333,52.45004999,13.31408882,1,2002,1,30,94,15,2.780353988,1028,12,0,2,0,0,3003,332,1,0,1,9.9,13.8
18228,23983541,52.53975552,13.35693771,1,2002,0,75,94,15,2.780353988,1124,10,0,2,0,0,3002,51,1,1,1,3.9,5.7
18229,23985249,52.43936572,13.51031216,1,2002,1,35,89,7,2.69119691,1051,15,800,2,1,0,3002,356,1,1,1,11.5,20.9
18230,23985956,52.50260582,13.3444169,1,2002,1,49,100,4,2.98039472,1109,0,0,7,0,0,3002,94,1,0,1,4.5,8.6
18231,23986222,52.55190098,13.41183006,0,2002,1,50,93,3,2.810222767,1097,0,0,3,1,0,3002,12,1,0,1,3.6,8.3
18232,23986749,52.4809356,13.3313075,1,2002,2,50,100,2,2.990099337,1123,0,0,5,0,0,3002,0,1,1,1,6.6,10.6
18233,23987147,52.53685442,13.39662207,1,2002,1,55,97,8,2.886558173,1019,0,0,4,1,0,3002,220,0,0,0,2,8
18234,23990382,52.53430931,13.43263538,1,2002,2,40,100,4,2.98039472,1099,0,0,3,0,0,3002,34,1,0,1,2.5,10.3
18235,23990705,52.55949355,13.37656985,0,2002,1,20,94,0,2.85,1087,9,500,1,1,0,3002,0,1,0,1,4.8,5.8
18236,23991400,52.47106347,13.45022442,1,2002,3,95,100,1,2.995024917,1104,0,0,4,1,0,3002,0,1,0,1,6.2,15.5
18237,23991522,52.48321554,13.42754359,1,2002,1,85,97,7,2.89119691,1082,20,0,3,0,0,3001,68,1,0,1,4.4,13.5
18238,23992001,52.4674557,13.49028191,1,2002,1,17,94,0,2.85,1012,0,0,10,1,0,3002,0,1,0,1,8.2,17.7
18239,23992957,52.50880556,13.45470684,1,2002,1,33,99,38,2.816930705,1033,10,0,2,0,0,3003,153,1,0,1,3.6,13
18240,23993043,52.55961675,13.33663033,0,2002,1,50,94,0,2.85,1094,0,0,7,1,0,3002,0,1,1,1,6.4,3.3
18241,23994015,52.51229246,13.46691192,1,2002,1,40,100,4,2.98039472,1033,0,0,5,0,0,3001,0,1,0,1,4.3,13.5
18242,23994622,52.50930268,13.30167662,1,2002,1,20,100,1,2.995024917,1079,0,0,1,0,0,3002,35,1,0,1,7.1,7.1
18243,23994887,52.49899186,13.41949665,1,2002,1,17,100,4,2.98039472,1077,0,0,5,0,0,3002,0,1,0,1,2.5,11.8
18244,23994938,52.52058764,13.43874619,1,2002,1,56,94,7,2.81619691,1057,20,0,2,0,0,3001,9,1,1,1,2.3,11.4
18245,24001650,52.54864659,13.41037741,1,2002,2,175,100,2,2.990099337,1097,35,0,2,0,0,3002,0,1,1,1,3.2,8.3
18246,24002486,52.52506021,13.41813772,1,2002,1,20,100,1,2.995024917,1003,5,0,3,0,0,3002,0,1,1,1,1.1,10
18247,24002839,52.50915463,13.46539962,1,2002,1,59,100,7,2.96619691,1033,10,0,2,0,0,3003,68,1,0,1,4.3,13.6
18248,24003280,52.52144255,13.38226497,1,2002,1,69,100,3,2.985222767,1003,70,200,2,0,0,3003,0,1,1,1,1.5,8.3
18249,24003843,52.47586304,13.41898166,1,2002,1,14,94,0,2.85,1112,0,0,20,1,0,3002,0,1,0,1,5,13.7
18250,24005015,52.53936678,13.40270365,1,2002,0,55,91,28,2.652891871,1019,45,200,2,0,0,3003,0,1,1,1,2.2,8.3
18251,24006130,52.4926968,13.35432757,1,2002,2,90,100,1,2.995024917,1109,0,0,5,1,0,3001,0,1,0,1,4.6,9.8
18252,24008051,52.45870944,13.53687381,1,2002,1,14,92,11,2.747917068,1086,0,0,30,0,0,3001,249,1,1,1,11.2,20.8
18253,24008347,52.51041652,13.39582058,1,2002,2,75,94,0,2.85,1102,0,0,17,1,0,3002,0,1,1,1,1.2,9.8
18254,24008953,52.54093412,13.41974375,1,2002,1,23,96,9,2.856965593,1050,15,100,1,0,0,3002,136,1,0,1,2.5,9.2
18255,24008986,52.56907198,13.37667572,1,2002,0,50,80,1,2.495024917,1088,0,0,3,0,0,3002,0,1,1,1,5.8,5.6
18256,24010257,52.49920998,13.46577812,0,2002,1,80,93,7,2.79119691,1033,0,1000,2,0,0,3001,26,1,0,1,4.7,14.2
18257,24010707,52.54866475,13.41921034,1,2002,2,80,99,18,2.892635106,1096,20,0,3,0,0,3001,50,1,1,1,3.3,8.9
18258,24012578,52.47048245,13.44120873,0,2002,1,30,90,5,2.725614712,1082,0,0,5,0,0,3002,8,1,0,1,6,15.2
18259,24012723,52.52639847,13.40278759,1,2002,0,80,94,0,2.85,1003,0,0,3,1,0,3002,0,1,1,1,0.7,9
18260,24013688,52.5028068,13.30833813,1,2002,1,38,80,2,2.490099337,1062,40,500,30,0,0,3002,129,1,1,1,6.8,7.9
18261,24015082,52.54653197,13.41169857,1,2002,1,48,100,5,2.975614712,1097,0,0,1,1,0,3002,18,1,1,1,3,8.5
18262,24015152,52.47980185,13.44807382,1,2002,1,95,90,2,2.740099337,1104,5,0,1,0,0,3003,0,1,0,1,5.3,14.7
18263,24016274,52.47080611,13.42856468,1,2002,0,30,100,3,2.985222767,1112,5,0,4,0,0,3003,0,1,0,1,5.7,14.6
18264,24016414,52.5454053,13.39704811,1,2002,1,36,100,4,2.98039472,1018,10,0,3,1,0,3003,0,1,0,1,2.9,7.6
18265,24016691,52.50115605,13.34486888,1,2003,0,50,99,27,2.856689747,1109,25,300,4,0,0,3001,86,1,1,1,4.6,8.7
18266,24016934,52.52405232,13.42663961,1,2002,1,110,94,0,2.85,1057,0,0,5,0,0,3001,0,1,1,1,1.5,10.5
18267,24017372,52.50278399,13.36863884,1,2002,1,25,100,3,2.985222767,1122,10,0,4,1,0,3002,0,1,0,1,3.1,9.3
18268,24017691,52.54003854,13.35138745,1,2002,0,40,94,0,2.85,1124,0,0,1,1,0,3002,0,1,0,1,4.3,5.4
18269,24018142,52.54317078,13.43766265,1,2002,1,48,91,13,2.714047715,1096,16,700,4,1,0,3003,310,1,1,1,3.4,10.3
18270,24019375,52.54626196,13.42476359,1,2002,3,220,100,17,2.921832408,1096,70,400,2,0,0,3001,293,1,1,1,3.2,9.3
18271,24024794,52.52405094,13.40744424,1,2002,0,80,94,7,2.81619691,1003,20,0,2,0,0,3001,0,1,0,1,0.5,9.4
18272,24025073,52.54634203,13.41010226,1,2002,1,100,94,0,2.85,1097,35,0,2,1,0,3002,23,1,1,1,2.9,8.4
18273,24025264,52.4970971,13.33598903,1,2002,1,59,94,17,2.771832408,1026,35,500,3,1,0,3001,238,1,1,1,5.3,8.9
18274,24025418,52.44326423,13.41829883,1,2002,2,40,96,49,2.706313197,1017,8,0,2,1,0,3003,81,1,1,0,8.6,16.7
18275,24026287,52.49848227,13.43257658,1,2002,1,59,94,0,2.85,1108,55,200,2,0,0,3003,0,1,0,1,3,12.5
18276,24026444,52.53297449,13.35263019,1,2002,2,172,100,2,2.990099337,1073,59,0,3,0,0,3001,118,1,1,1,3.8,6
18277,24027880,52.43706205,13.21367989,1,2002,2,42,92,18,2.717635106,1136,30,1600,2,1,0,3002,332,1,1,1,15.9,16.1
18278,24027916,52.53493495,13.37870437,0,2002,1,95,90,9,2.706965593,1019,0,0,2,1,0,3002,35,1,0,1,2.4,7.1
18279,24028146,52.47581969,13.44685609,1,2002,1,30,100,2,2.990099337,1104,10,0,1,1,0,3003,0,1,0,1,5.7,15
18280,24028841,52.50325597,13.40995302,1,2002,0,42,100,5,2.975614712,1107,0,0,1,1,0,3002,0,1,0,1,1.9,11
18281,24030155,52.5475681,13.36519085,0,2002,1,25,98,8,2.911558173,1124,10,0,4,1,0,3002,0,1,1,1,4.1,5.6
18282,24031184,52.50265599,13.48133531,1,2002,1,78,97,6,2.895882267,1078,30,200,3,0,0,3002,78,1,0,1,5.5,14.9
18283,24031202,52.51080286,13.50151431,1,2002,1,52,93,6,2.795882267,1078,0,0,3,1,0,3003,0,1,0,1,6.6,15.7
18284,24032879,52.52681012,13.41959355,0,2002,1,43,99,18,2.892635106,1099,30,0,2,0,0,3001,351,1,1,1,1.2,9.9
18285,24035064,52.49156118,13.43021895,1,2002,2,100,100,8,2.961558173,1103,0,0,3,1,0,3002,0,1,0,1,3.6,12.9
18286,24035138,52.53815291,13.43029592,1,2008,1,58,99,31,2.841723478,1099,0,0,3,1,0,3003,30,1,0,1,2.6,10
18287,24035531,52.49807127,13.43929892,1,2002,0,60,94,1,2.845024917,1108,0,0,7,1,0,3002,0,1,0,1,3.4,12.9
18288,24035846,52.48742428,13.39208302,1,2002,1,25,96,69,2.650788035,1121,10,0,1,1,0,3003,24,1,1,1,3.7,11.6
18289,24038194,52.52784175,13.39809926,1,2002,1,80,90,4,2.73039472,1003,0,0,3,0,0,3001,0,1,1,1,1,8.7
18290,24038631,52.52961188,13.39868655,0,2002,2,119,96,6,2.870882267,1003,35,500,2,1,0,3001,23,1,0,1,1.1,8.6
18291,24038749,52.51090529,13.39729846,1,2002,1,200,100,5,2.975614712,1102,25,200,1,1,0,3003,33,1,1,1,1.1,9.8
18292,24039534,52.60600081,13.4232879,1,2005,1,15,97,7,2.89119691,1022,10,0,2,1,0,3003,0,1,1,1,9.6,9.5
18293,24041362,52.50250277,13.50633212,1,2002,1,30,97,6,2.895882267,1036,15,0,3,1,0,3003,0,1,0,1,7.1,16.4
18294,24041539,52.44316934,13.3316938,1,2002,1,38,100,6,2.970882267,1063,0,0,3,1,0,3003,66,1,0,1,9.9,14.7
18295,24043706,52.52150277,13.44706693,1,2002,0,40,83,7,2.54119691,1057,15,100,3,0,0,3002,125,1,0,1,2.9,11.8
18296,24047231,52.50037624,13.43556402,1,2002,1,40,94,0,2.85,1077,50,0,14,1,0,3002,0,1,0,1,3,12.5
18297,24048690,52.50950977,13.50188898,1,2002,1,30,95,5,2.850614712,1078,20,0,2,0,0,3001,82,1,0,1,6.7,15.7
18298,24048827,52.49705952,13.43404456,1,2002,1,55,100,25,2.889400392,1108,15,0,3,0,0,3001,47,1,0,1,3.2,12.7
18299,24048834,52.53339799,13.40601578,0,2002,1,50,100,2,2.990099337,1019,10,0,2,1,0,3002,0,1,0,1,1.5,8.8
18300,24049086,52.55092612,13.41209225,1,2002,1,45,100,6,2.970882267,1097,20,85,4,1,0,3003,0,1,0,1,3.5,8.4
18301,24052666,52.51076169,13.46703102,1,2002,0,55,96,14,2.834679118,1033,50,200,2,0,0,3003,0,1,1,1,4.3,13.6
18302,24053295,52.52795416,13.40504029,1,2002,1,49,97,16,2.851071894,1003,20,0,2,1,0,3002,4,1,0,0,0.9,9
18303,24055197,52.53851456,13.40604212,1,2002,1,88,100,2,2.990099337,1100,40,500,4,0,0,3001,4,1,1,1,2.1,8.5
18304,24055224,52.4793209,13.44112917,0,2002,1,35,88,26,2.585525793,1104,15,0,1,1,0,3003,58,1,0,1,5.1,14.4
18305,24057633,52.53588591,13.42772911,0,2002,1,60,99,18,2.892635106,1099,10,0,2,0,0,3003,57,1,1,1,2.3,10
18306,24058328,52.49963537,13.42449326,1,2002,1,25,94,0,2.85,1077,0,0,6,0,0,3003,0,1,0,0,2.6,12
18307,24061418,52.53571512,13.42544417,1,2002,1,40,99,18,2.892635106,1099,0,0,2,0,0,3003,35,1,0,0,2.2,9.8
18308,24061939,52.48016999,13.47972205,1,2002,1,55,94,13,2.789047715,1095,20,150,2,0,0,3001,346,1,1,1,6.7,16.3
18309,24062654,52.53653201,13.39968797,1,2002,1,45,90,4,2.73039472,1019,35,0,4,0,0,3002,84,1,1,1,1.9,8.2
18310,24068669,52.53207169,13.42547604,1,2003,1,58,88,8,2.661558173,1099,30,100,14,0,0,3002,97,1,0,1,1.9,10
18311,24070240,52.48860351,13.4279985,1,2002,1,39,94,0,2.85,1103,30,200,180,1,0,3001,363,1,0,1,3.8,13.1
18312,24072007,52.50898854,13.45883194,1,2002,1,38,91,10,2.727418709,1033,0,0,1,1,0,3002,277,1,0,1,3.8,13.2
18313,24072408,52.51638222,13.40479596,1,2002,2,357,94,0,2.85,1003,0,0,1,1,0,3002,364,1,1,0,0.4,9.8
18314,24073450,52.4983213,13.42990996,1,2002,1,23,95,6,2.845882267,1108,4,0,2,0,0,3002,322,1,0,1,2.9,12.4
18315,24073696,52.55958029,13.36647103,0,2002,2,99,97,29,2.799131784,1088,49,0,3,1,0,3002,14,1,1,1,5.1,5.1
18316,24074622,52.55159833,13.41696205,1,2002,1,40,100,1,2.995024917,1096,0,0,2,1,0,3002,0,1,0,1,3.6,8.7
18317,24076264,52.52951895,13.43413929,1,2002,1,26,93,3,2.810222767,1099,0,0,3,0,0,3002,35,1,0,1,2.2,10.6
18318,24077545,52.51016979,13.40362066,1,2002,1,52,94,0,2.85,1102,0,0,180,1,0,3002,340,1,1,1,1.1,10.2
18319,24081251,52.50986709,13.45478696,1,2002,1,70,94,0,2.85,1033,20,0,1,0,0,3002,0,1,0,1,3.6,13
18320,24081986,52.5296958,13.39798452,0,2002,1,95,90,27,2.631689747,1019,50,85,1,1,0,3001,126,1,1,1,1.2,8.5
18321,24082136,52.51791115,13.45923046,1,2002,2,34,94,0,2.85,1031,0,0,2,1,0,3002,0,1,0,1,3.7,12.8
18322,24082262,52.53638616,13.43040121,1,2008,1,58,97,18,2.842635106,1099,0,0,3,1,0,3003,43,1,0,1,2.5,10.1
18323,24082276,52.49086191,13.43796881,1,2002,1,45,100,2,2.990099337,1108,35,0,2,0,0,3002,10,1,1,1,3.9,13.4
18324,24089618,52.52161841,13.37997502,1,2002,1,30,95,55,2.663474905,1003,15,0,1,1,0,3001,261,1,0,1,1.7,8.2
18325,24090385,52.49885642,13.35954723,1,2002,1,34,100,4,2.98039472,1109,0,0,1,1,0,3002,0,1,1,1,3.9,9.4
18326,24090997,52.46583228,13.32941388,0,2002,1,40,98,12,2.893460218,1034,15,150,1,0,0,3003,20,1,0,1,7.9,12.2
18327,24091816,52.47720831,13.42542769,1,2002,1,35,99,14,2.909679118,1112,15,0,3,0,0,3001,34,1,0,0,5,13.9
18328,24092584,52.51369863,13.44826166,1,2002,1,49,100,1,2.995024917,1058,0,0,7,0,0,3002,0,1,0,1,3,12.4
18329,24093903,52.53402755,13.38053332,1,2002,0,103,93,17,2.746832408,1019,35,600,3,1,0,3002,355,1,0,1,2.3,7.3
18330,24094560,52.49836674,13.42990516,1,2015,1,50,93,21,2.730292123,1108,0,100,1,1,0,3003,3,1,0,0,2.9,12.4
18331,24094907,52.47420895,13.45284237,1,2002,0,60,100,1,2.995024917,1104,0,300,4,1,0,3002,0,1,0,1,6,15.4
18332,24095551,52.57093527,13.55651958,0,2005,4,80,87,3,2.660222767,1067,60,0,7,0,0,3001,24,1,1,1,11.7,17.7
18333,24097968,52.55387189,13.389895,1,2002,1,55,100,3,2.985222767,1087,15,0,3,0,0,3002,0,1,1,1,3.9,6.8
18334,24098401,52.51631474,13.45858936,1,2002,2,70,94,0,2.85,1031,0,0,2,1,0,3003,4,1,0,1,3.7,12.8
18335,24098442,52.51949711,13.41805991,1,2002,1,22,80,1,2.495024917,1003,0,0,5,0,0,3002,323,1,1,1,0.9,10.3
18336,24099061,52.46669095,13.33035855,1,2002,1,40,100,3,2.985222767,1034,14,500,1,0,0,3002,0,1,1,1,7.8,12.1
18337,24100938,52.44501802,13.44945501,1,2002,1,30,100,12,2.943460218,1017,0,0,1,1,0,3002,83,1,0,1,8.9,17.7
18338,24101191,52.51575588,13.44003379,1,2002,2,65,100,1,2.995024917,1058,12,0,4,1,0,3002,0,1,0,1,2.4,11.8
18339,24104928,52.4592471,13.14510069,1,2001,1,59,97,12,2.868460218,1038,25,200,2,1,0,3003,94,1,1,1,18.8,16.2
18340,24109002,52.50610881,13.46459104,1,2002,1,49,80,1,2.495024917,1033,0,0,5,0,0,3002,0,1,1,1,4.3,13.7
18341,24111042,52.48911114,13.31754021,1,2002,1,85,100,2,2.990099337,1011,30,0,4,0,0,3002,125,1,1,1,6.8,9.5
18342,24111150,52.49927722,13.43740289,1,2002,1,50,100,2,2.990099337,1108,10,0,2,1,0,3002,100,1,0,1,3.2,12.7
18343,24111447,52.51570798,13.46538978,1,2002,6,360,91,7,2.74119691,1031,120,100,1,1,0,3001,9,1,0,1,4.1,13.2
18344,24111483,52.48312746,13.35981236,1,2002,1,45,80,2,2.490099337,1110,0,0,2,1,0,3002,0,1,0,1,5.1,11
18345,24111818,52.46441142,13.44177311,1,2002,1,30,100,6,2.970882267,1082,0,0,6,0,0,3003,7,1,1,1,6.7,15.7
18346,24112378,52.49008779,13.42711891,1,2002,1,30,94,0,2.85,1103,0,0,1,1,0,3002,0,1,0,1,3.6,12.9
18347,24114482,52.54215921,13.42177024,1,2002,1,50,96,8,2.861558173,1050,0,0,2,0,0,3002,0,1,1,1,2.7,9.3
18348,24115013,52.48524561,13.32495968,1,2002,1,45,98,12,2.893460218,1123,0,0,2,1,0,3002,0,1,1,1,6.7,10
18349,24116897,52.55391125,13.40239876,1,2002,1,35,100,4,2.98039472,1097,10,0,2,0,0,3002,287,1,0,1,3.8,7.6
18350,24117748,52.53615679,13.42379536,1,2002,1,30,94,1,2.845024917,1099,20,0,2,0,0,3002,252,1,0,1,2.2,9.7
18351,24117989,52.47672549,13.43158136,1,2002,2,85,97,20,2.834365377,1082,20,0,3,1,0,3001,0,1,1,1,5.1,14.2
18352,24118870,52.53113032,13.37187162,1,2007,0,20,100,24,2.893313931,1003,10,0,1,0,0,3001,0,1,0,0,2.6,7
18353,24119647,52.51844364,13.30601526,1,2002,1,99,84,21,2.505292123,1091,0,190,1,1,0,3001,88,1,0,1,6.7,6.1
18354,24125213,52.53775377,13.4186985,0,2002,1,40,100,1,2.995024917,1100,20,0,2,1,0,3003,15,1,1,1,2.2,9.3
18355,24125486,52.53937023,13.41009202,1,2002,1,60,100,6,2.970882267,1100,0,0,4,0,0,3001,1,0,0,1,2.2,8.7
18356,24127153,52.51584707,13.45309553,1,2002,1,100,100,7,2.96619691,1057,20,0,1,0,0,3003,0,1,1,1,3.3,12.5
18357,24128791,52.47927022,13.43321776,1,2002,1,23,93,3,2.810222767,1082,10,0,1,1,0,3002,4,1,0,1,4.9,14.1
18358,24129340,52.55410408,13.40348016,1,2002,1,34,94,0,2.85,1097,0,0,60,1,0,3002,250,1,1,1,3.8,7.7
18359,24131389,52.48785825,13.38695489,1,2002,1,16,99,26,2.860525793,1121,8,0,3,0,0,3003,72,1,1,1,3.8,11.4
18360,24132328,52.53332634,13.4212758,1,2002,1,60,97,16,2.851071894,1099,40,0,3,1,0,3001,111,1,0,1,1.8,9.7
18361,24132562,52.54438935,13.43967929,0,2002,1,50,94,0,2.85,1096,0,0,4,1,0,3002,0,1,0,1,3.6,10.4
18362,24132930,52.50697725,13.46629855,1,2002,1,30,97,35,2.777344045,1033,0,0,5,1,0,3003,36,1,0,1,4.4,13.8
18363,24135534,52.47967229,13.32959214,1,2002,1,43,100,2,2.990099337,1123,25,0,2,0,0,3002,0,1,1,1,6.8,10.7
18364,24144348,52.56412289,13.40528582,1,2003,4,120,89,13,2.664047715,1093,45,200,2,0,0,3001,0,1,0,1,4.9,7.6
18365,24145270,52.52048811,13.41602255,1,2002,0,22,90,3,2.735222767,1003,0,0,2,0,0,3001,131,1,1,1,0.8,10.1
18366,24145438,52.54131167,13.37246481,1,2002,1,30,90,3,2.735222767,1018,25,0,6,1,0,3002,0,1,0,1,3.2,6.4
18367,24145948,52.51517745,13.30873943,1,2002,1,75,99,14,2.909679118,1091,10,0,1,0,0,3002,178,1,1,1,6.5,6.5
18368,24146819,52.44978288,13.14458913,1,2002,1,90,98,32,2.813074519,1038,0,0,1,1,0,3002,163,1,0,0,19.3,17
18369,24147961,52.50899323,13.42208014,0,2002,0,59,94,0,2.85,1003,0,0,3,0,0,3002,0,1,1,1,1.7,11.2
18370,24149377,52.49119626,13.41874137,1,2002,1,69,94,0,2.85,1121,0,0,6,0,0,3002,0,1,1,1,3.3,12.4
18371,24149751,52.49928974,13.36011614,1,2002,1,22,100,2,2.990099337,1109,0,0,3,0,0,3001,0,1,0,1,3.8,9.4
18372,24152722,52.54651769,13.34922308,0,2002,1,30,94,0,2.85,1094,0,0,1,1,0,3002,0,1,0,1,4.8,4.8
18373,24153446,52.4906263,13.40179077,1,2002,2,100,100,2,2.990099337,1121,0,0,2,1,0,3003,337,1,0,1,3.3,11.7
18374,24153877,52.51182229,13.19744126,1,2003,0,27,100,3,2.985222767,1134,25,250,3,1,0,3002,0,0,1,1,14.1,9.4
18375,24154046,52.51225877,13.52855256,0,2007,1,25,98,25,2.839400392,1035,15,0,3,1,0,3003,77,1,0,0,8.4,17.3
18376,24156052,52.48681891,13.43534838,1,2002,1,24,97,7,2.89119691,1103,10,0,3,0,0,3002,0,1,0,1,4.2,13.6
18377,24156661,52.53328938,13.41246139,1,2002,1,60,94,1,2.845024917,1100,20,700,3,0,0,3003,11,1,1,1,1.6,9.2
18378,24157609,52.56582871,13.40772179,1,2002,2,45,100,2,2.990099337,1093,40,0,2,1,0,3001,0,1,1,1,5.1,7.7
18379,24157677,52.52335455,13.44646454,1,2002,0,35,94,0,2.85,1057,0,0,16,0,0,3002,0,1,1,1,2.8,11.7
18380,24157694,52.50703679,13.46613489,1,2002,2,57,93,3,2.810222767,1033,0,0,6,0,0,3002,0,1,1,1,4.4,13.8
18381,24157847,52.55165351,13.38594559,0,2002,3,130,96,10,2.852418709,1087,80,300,1,1,0,3001,279,1,0,1,3.7,6.7
18382,24164055,52.49724633,13.39879118,1,2002,1,60,94,1,2.845024917,1121,0,0,1,0,0,3002,0,1,0,1,2.6,11
18383,24167625,52.5481916,13.42709196,1,2002,1,16,100,4,2.98039472,1096,5,0,1,1,0,3001,0,1,0,1,3.5,9.4
18384,24168977,52.4650658,13.42882628,1,2002,1,15,94,0,2.85,1112,0,0,3,0,0,3002,0,1,0,1,6.3,15.1
18385,24169963,52.4276476,13.30682976,1,2010,1,56,94,0,2.85,1028,0,0,7,0,0,3002,0,1,1,1,12.2,16.2
18386,24170583,52.53163548,13.33349355,1,2002,1,35,94,0,2.85,1074,0,0,3,0,0,3001,0,1,0,1,5,5.3
18387,24171591,52.49111295,13.43081662,1,2002,1,26,93,8,2.786558173,1103,0,0,3,1,0,3003,2,1,0,1,3.7,13
18388,24172994,52.51868713,13.47902215,1,2002,1,35,100,1,2.995024917,1009,30,0,3,0,0,3002,35,1,0,1,5,13.9
18389,24173539,52.5160178,13.46272569,1,2002,1,25,100,7,2.96619691,1031,10,0,5,0,0,3003,0,1,1,1,3.9,13.1
18390,24176585,52.533353,13.40553014,1,2002,1,45,80,5,2.475614712,1019,5,0,3,1,0,3002,0,1,0,1,1.5,8.7
18391,24178708,52.50192127,13.42215041,1,2004,1,95,98,11,2.897917068,1077,30,200,5,1,0,3002,121,1,0,1,2.3,11.7
18392,24180912,52.46234451,13.52294398,1,2002,1,24,80,3,2.485222767,1086,0,0,1,1,0,3002,0,0,0,0,10.2,19.8
18393,24180967,52.48534135,13.44442861,1,2002,1,350,94,2,2.840099337,1103,0,0,5,0,0,3002,0,0,0,1,4.7,14.1
18394,24181070,52.50994462,13.46448794,1,2002,1,45,100,4,2.98039472,1033,10,0,2,0,0,3003,158,1,0,1,4.2,13.5
18395,24183376,52.50047678,13.46141174,1,2002,1,50,92,5,2.775614712,1033,25,0,3,1,0,3003,0,1,1,1,4.4,13.9
18396,24189855,52.48546668,13.3628773,1,2002,1,55,94,0,2.85,1110,60,200,2,0,0,3003,0,1,1,1,4.8,10.8
18397,24190469,52.54018343,13.41092237,1,2002,1,70,97,15,2.855353988,1100,20,0,2,0,0,3002,38,1,0,1,2.3,8.7
18398,24191157,52.47048824,13.38438965,1,2002,1,27,100,2,2.990099337,1120,10,0,2,0,0,3002,0,1,0,1,5.7,13
18399,24191666,52.51528671,13.46666627,0,2002,1,50,94,13,2.789047715,1031,70,0,1,1,0,3002,357,1,0,1,4.2,13.3
18400,24192706,52.55954735,13.38659446,0,2002,1,30,94,0,2.85,1087,0,0,1,0,0,3002,0,1,0,1,4.6,6.4
18401,24196054,52.56140535,13.36299413,1,2002,2,60,92,30,2.67040911,1089,35,100,2,1,0,3003,361,0,0,1,5.4,4.8
18402,24197484,52.54258354,13.43094019,1,2002,1,40,97,20,2.834365377,1099,20,250,4,1,0,3001,31,0,0,1,3.1,9.9
18403,24197669,52.52240051,13.43239851,1,2002,0,120,94,0,2.85,1057,10,250,4,1,0,3001,0,1,1,1,1.9,10.9
18404,24201962,52.51206252,13.45997092,1,2002,0,45,100,2,2.990099337,1033,0,0,4,1,0,3003,0,1,1,1,3.8,13.1
18405,24205622,52.49365465,13.38972456,1,2002,1,35,100,7,2.96619691,1121,5,200,4,0,0,3002,0,1,0,1,3.1,11
18406,24213489,52.59824299,13.43179589,1,2002,2,39,90,2,2.740099337,1022,25,0,4,1,0,3003,0,1,0,1,8.9,9.7
18407,24214153,52.51777287,13.46991674,0,2002,1,60,100,2,2.990099337,1031,20,0,2,0,0,3001,46,1,0,1,4.4,13.4
18408,24216126,52.47344896,13.38313115,0,2002,1,50,96,24,2.793313931,1120,20,0,3,0,0,3001,302,1,1,1,5.4,12.6
18409,24216160,52.48717501,13.35303341,1,2002,1,80,100,2,2.990099337,1110,40,0,7,1,0,3001,0,1,0,1,5.1,10.4
18410,24216589,52.52742193,13.41781402,1,2002,1,40,90,2,2.740099337,1099,0,0,2,1,0,3002,0,1,1,1,1.2,9.8
18411,24216929,52.48645084,13.44866008,1,2002,1,65,91,8,2.736558173,1104,30,150,2,0,0,3002,153,0,0,1,4.8,14.2
18412,24218769,52.55240747,13.38224984,1,2002,0,40,94,0,2.85,1087,0,200,1,1,0,3002,0,0,0,1,3.9,6.4
18413,24219722,52.51308216,13.45954782,1,2002,0,60,100,24,2.893313931,1033,10,0,1,1,0,3002,0,1,0,1,3.8,13
18414,24221391,52.54987685,13.34992927,1,2002,1,20,100,2,2.990099337,1094,30,150,7,0,0,3001,73,1,0,1,5,4.6
18415,24222827,52.51013556,13.45984549,1,2002,0,50,100,1,2.995024917,1033,0,0,2,0,0,3002,57,1,1,1,3.9,13.2
18416,24223132,52.49173207,13.44806497,1,2002,1,25,98,9,2.906965593,1005,4,0,3,0,0,3003,0,1,0,1,4.3,13.8
18417,24224915,52.56286863,13.3374412,1,2002,2,65,93,6,2.795882267,1094,25,0,3,0,0,3002,35,1,1,1,6.6,3.2
18418,24225044,52.50551793,13.46000776,1,2002,2,100,94,0,2.85,1033,0,0,2,1,0,3002,0,1,1,1,4.1,13.5
18419,24227976,52.49830952,13.29805712,1,2002,1,35,98,65,2.711022888,1043,0,0,1,0,0,3002,330,1,1,1,7.6,8.3
18420,24229173,52.48934671,13.39184103,0,2002,1,52,91,10,2.727418709,1121,10,0,2,0,0,3002,146,1,0,1,3.5,11.4
18421,24235380,52.52292795,13.40452175,0,2008,1,129,94,1,2.845024917,1003,0,0,1,1,0,3001,341,1,1,1,0.3,9.3
18422,24235534,52.52163156,13.40378402,0,2008,1,159,94,0,2.85,1003,0,0,1,1,0,3001,360,1,1,1,0.2,9.4
